201611,291086,761,3,2,2,2,6,AT,2,L,20-25W,1,1,1,1,2,1,254
201611,291514,783,2,1,3,1,4,AT,1.6,L,8-10W,1,1,1,1,2,1,10
201611,291514,783,2,1,3,1,5,MT,1.6,L,8-10W,1,1,1,1,2,1,50
201611,302513,864,2,1,3,1,5,MT,1.5,L,5-8W,1,1,1,1,2,1,34
201611,304458,106,3,2,1,5,0,CVT,1.2,T,10-15W,1,1,1,1,2,1,241
201611,304458,106,3,2,1,5,0,CVT,1.6,L,10-15W,1,1,1,1,2,1,83
201611,304458,106,3,2,1,5,0,CVT,1.8,L,10-15W,1,2,2,1,2,1,83
201611,304458,106,3,2,1,5,5,MT,1.6,L,10-15W,1,1,1,1,2,1,25
201611,308913,750,2,2,1,4,6,AT,1.6,L,15-20W,1,1,1,1,2,1,148
201611,321683,750,3,2,1,4,5,MT,1.4,T,15-20W,1,1,1,1,2,1,26
201611,321683,750,3,2,1,4,5,MT,1.6,L,15-20W,1,1,1,1,2,1,204
201611,321683,750,3,2,1,4,6,AT,1.6,L,15-20W,1,1,1,1,2,1,1462
201611,321683,750,3,2,1,4,7,DCT,1.2,T,15-20W,1,1,1,1,2,1,9
201611,321683,750,3,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,1,2,1,561
201611,347384,831,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,3220
201611,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,1,1,1,1,2,1,616
201611,347384,831,3,2,1,3,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,37
201611,348641,498,3,2,1,1,4,AT,1.5,L,8-10W,1,1,1,1,2,1,488
201611,348641,498,3,2,1,1,5,MT,1.5,L,8-10W,1,1,1,1,2,1,129
201611,349023,450,3,2,1,2,5,MT,1.5,L,10-15W,1,1,1,1,2,1,39
201611,349023,450,3,2,1,2,6,AT,1.5,L,10-15W,1,1,1,1,2,1,680
201611,349023,450,3,2,1,2,6,MT,1.5,L,10-15W,1,1,1,1,2,1,136
201611,349023,450,3,2,1,2,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,49
201611,350259,750,3,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,1,2,1,513
201611,354068,692,3,2,1,5,0,CVT,1.6,L,10-15W,1,1,1,1,2,1,782
201611,354068,692,3,2,1,5,0,CVT,1.8,L,10-15W,1,1,1,1,2,1,9
201611,354068,692,3,2,1,5,4,AT,1.6,L,10-15W,1,1,1,1,2,1,74
201611,354068,692,3,2,1,5,5,MT,1.6,L,10-15W,1,1,1,1,2,1,212
201611,356986,637,3,2,2,2,6,AT,1.5,T,20-25W,1,1,1,1,2,1,217
201611,356986,637,3,2,2,2,6,AT,2,T,20-25W,1,1,1,1,2,1,28
201611,360648,106,2,2,3,5,0,CVT,1.3,L,8-10W,1,1,1,1,2,1,9
201611,360648,106,2,2,3,5,0,CVT,1.5,L,8-10W,1,1,1,1,2,1,160
201611,378356,497,3,2,1,1,0,CVT,1.5,L,8-10W,1,1,1,1,2,1,200
201611,378356,497,3,2,1,1,5,MT,1.5,L,8-10W,1,1,1,1,2,1,400
201611,378536,985,2,1,1,6,6,AT,1.8,T,20-25W,1,1,1,1,2,1,14
201611,379265,290,2,2,3,7,5,MT,1.2,L,5WL,1,1,1,1,2,1,483
201611,379876,985,3,2,1,6,4,AT,1.6,L,10-15W,1,1,1,1,2,1,49
201611,379876,985,3,2,1,6,5,MT,1.6,L,10-15W,1,1,1,1,2,1,63
201611,379876,985,3,2,1,6,6,AT,1.2,T,10-15W,1,1,1,1,2,1,14
201611,379876,985,3,2,1,6,6,AT,1.6,L,10-15W,1,1,1,1,2,1,84
201611,379876,985,3,2,1,6,6,AT,1.6,T,10-15W,1,1,1,1,2,1,14
201611,384924,761,3,2,2,2,6,AT,2,T,20-25W,1,1,1,1,2,1,101
201611,384924,761,3,2,2,2,7,DCT,1.5,T,20-25W,1,1,1,1,2,1,437
201611,392593,497,2,1,1,1,0,CVT,2,L,10-15W,1,1,1,1,2,1,177
201611,392593,497,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,162
201611,395234,841,3,2,2,6,6,AT,1.8,T,15-20W,1,1,1,1,2,1,9
201611,401052,953,2,1,1,4,7,DCT,1.6,T,25-35W,1,1,1,1,2,2,134
201611,401052,953,2,1,1,4,7,DCT,2,T,25-35W,3,1,1,1,2,2,24
201611,409854,638,2,1,1,1,6,AT,1.5,T,10-15W,1,1,1,1,2,1,1179
201611,409854,638,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,920
201611,409854,638,2,1,1,1,6,MT,2,T,10-15W,1,3,1,1,2,1,9
201611,412240,783,2,1,2,1,5,MT,1.6,L,8-10W,2,1,1,1,2,1,218
201611,416749,537,2,1,3,5,0,CVT,1.5,L,10-15W,1,1,1,1,2,1,79
201611,416749,537,2,1,3,5,0,CVT,1.8,L,10-15W,1,1,1,1,2,1,180
201611,416749,537,2,1,3,5,6,MT,1.5,L,10-15W,1,1,1,1,2,1,22
201611,416749,537,2,1,3,5,6,MT,1.8,L,10-15W,1,1,1,1,2,1,7
201611,425432,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,1,2,1,528
201611,425432,750,3,2,1,4,6,AT,1.6,L,10-15W,1,1,1,1,2,1,1902
201611,425432,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,73
201611,436105,836,3,2,2,3,6,AT,1.8,L,15-20W,1,1,1,1,2,1,348
201611,436105,836,3,2,2,3,7,DCT,1.6,T,15-20W,1,1,1,1,2,1,89
201611,437598,638,2,1,1,1,6,AT,1.5,T,10-15W,1,1,1,1,2,1,396
201611,437598,638,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,61
201611,453752,814,3,2,2,4,8,AT,1.5,T,35-50W,2,1,1,1,2,2,48
201611,453752,814,3,2,2,4,8,AT,2,T,35-50W,2,1,1,1,2,2,248
201611,468392,537,3,2,2,5,0,CVT,2,L,20-25W,1,1,1,1,2,1,375
201611,468392,537,3,2,2,5,0,CVT,2.4,L,20-25W,1,1,1,1,2,1,62
201611,472603,985,3,2,1,6,5,MT,1.8,L,10-15W,1,1,1,1,2,1,8
201611,472603,985,3,2,1,6,6,AT,1.2,T,10-15W,1,1,1,1,2,1,50
201611,472603,985,3,2,1,6,6,AT,1.6,T,10-15W,1,1,1,1,2,1,160
201611,472603,985,3,2,1,6,6,AT,1.8,L,10-15W,1,1,1,1,2,1,34
201611,475895,750,2,2,1,4,6,AT,1.6,L,10-15W,1,1,1,1,2,1,38
201611,475895,750,2,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,49
201611,481950,813,2,1,1,5,6,AT,2,L,15-20W,1,1,1,1,2,1,81
201611,481950,813,2,1,1,5,6,AT,2.5,L,15-20W,3,1,1,1,2,1,5
201611,481950,813,2,1,1,5,6,MT,2,L,15-20W,1,1,1,1,2,1,5
201611,482497,872,2,1,2,4,8,AT,2,T,35-50W,3,1,1,1,2,2,142
201611,492952,692,3,2,1,5,0,CVT,1.6,L,10-15W,1,1,1,1,2,1,332
201611,492952,692,3,2,1,5,5,MT,1.6,L,10-15W,1,1,1,1,2,1,24
201611,496459,497,2,1,3,1,0,CVT,1.6,L,5-8W,1,1,1,1,2,1,240
201611,496459,497,2,1,3,1,5,MT,1.6,L,5-8W,1,1,1,1,2,1,346
201611,501564,807,2,1,2,1,6,AT,2,T,15-20W,1,1,1,1,2,1,37
201611,510309,953,2,1,2,4,9,AT,2,T,35-50W,3,1,1,1,2,2,104
201611,516750,98,2,3,3,1,5,MT,1.5,L,5-8W,2,1,1,1,1,1,138
201611,526401,836,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,380
201611,526401,836,3,2,1,3,6,MT,1.6,L,10-15W,1,1,1,1,2,1,6
201611,526401,836,3,2,1,3,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,28
201611,527809,953,3,2,4,4,9,AT,2,T,35-50W,2,1,1,1,2,2,165
201611,540712,12,2,1,1,1,6,AT,1.8,T,15-20W,1,1,1,1,2,1,335
201611,540712,12,2,1,1,1,6,AT,1.8,T,15-20W,3,1,1,1,2,1,19
201611,540712,12,2,1,1,1,6,MT,2,L,15-20W,1,1,1,1,2,1,177
201611,559132,692,3,2,2,5,0,CVT,2,L,20-25W,1,1,1,1,2,1,124
201611,559132,692,3,2,2,5,0,CVT,2.5,L,20-25W,1,1,1,1,2,1,14
201611,560265,923,2,3,3,1,5,MT,1.2,L,5-8W,2,1,1,1,1,1,27
201611,560265,923,2,3,3,1,5,MT,1.5,L,5-8W,2,1,1,1,1,1,286
201611,569154,638,2,1,3,1,6,MT,1.5,T,8-10W,1,1,1,1,2,1,37
201611,576298,304,2,3,2,1,5,MT,1.5,L,5-8W,2,1,1,1,2,1,40
201611,576298,304,2,3,2,1,5,MT,1.6,L,5-8W,2,1,1,1,2,1,230
201611,576298,304,2,3,2,1,5,MT,2,L,5-8W,2,1,1,1,2,1,16
201611,580470,750,3,2,1,4,5,MT,1.4,T,10-15W,1,1,1,1,2,1,6
201611,580470,750,3,2,1,4,5,MT,1.6,L,10-15W,1,1,1,1,2,1,130
201611,580470,750,3,2,1,4,6,AT,1.6,L,10-15W,1,1,1,1,2,1,543
201611,580470,750,3,2,1,4,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,12
201611,580634,692,2,2,1,5,0,CVT,1.6,L,10-15W,1,1,1,1,2,1,313
201611,580634,692,2,2,1,5,5,MT,1.6,L,10-15W,1,1,1,1,2,1,9
201611,587678,537,2,1,3,5,0,CVT,1.5,L,15-20W,1,1,1,1,2,1,243
201611,587678,537,2,1,3,5,0,CVT,1.8,L,15-20W,1,1,1,1,2,1,145
201611,591790,106,3,2,1,5,0,CVT,1.6,L,10-15W,1,1,1,1,2,1,250
201611,591790,106,3,2,1,5,0,CVT,1.8,L,10-15W,1,2,2,1,2,1,47
201611,597927,831,3,2,2,3,6,AT,2,L,15-20W,1,1,1,1,2,1,279
201611,597927,831,3,2,2,3,6,AT,2,T,15-20W,1,1,1,1,2,1,19
201611,597927,831,3,2,2,3,7,DCT,1.6,T,15-20W,1,1,1,1,2,1,391
201611,603972,872,3,2,4,4,0,CVT,2.5,L,50-75W,1,1,1,1,2,2,202
201611,603972,872,3,2,4,4,7,DCT,1.8,T,50-75W,1,1,1,1,2,2,211
201611,603972,872,3,2,4,4,7,DCT,3,T,50-75W,3,1,1,1,2,2,26
201611,614059,953,3,2,2,4,7,AT,1.6,T,35-50W,2,1,1,1,2,2,106
201611,614059,953,3,2,2,4,7,AT,2,T,35-50W,2,1,1,1,2,2,259
201611,614059,953,3,2,2,4,7,AT,2,T,35-50W,3,1,1,1,2,2,10
201611,619401,12,2,1,1,1,0,CVT,1.3,T,8-10W,1,1,1,1,2,1,157
201611,619401,12,2,1,1,1,5,MT,1.8,L,8-10W,1,1,1,1,2,1,137
201611,621073,98,2,3,3,1,5,MT,1.2,L,5WL,2,1,1,1,1,1,470
201611,621073,98,2,3,3,1,5,MT,1.5,L,5WL,2,1,1,1,1,1,1786
201611,628041,750,2,2,1,4,5,MT,1.6,L,15-20W,1,1,1,1,2,1,13
201611,628041,750,2,2,1,4,6,AT,1.6,L,15-20W,1,1,1,1,2,1,508
201611,628041,750,2,2,1,4,7,DCT,1.4,T,15-20W,1,1,1,1,2,1,277
201611,628041,750,2,2,1,4,7,DCT,2,T,15-20W,1,1,1,1,2,1,13
201611,649213,75,3,2,2,2,8,AT,2,T,25-35W,2,1,1,1,2,2,122
201611,651347,537,2,2,3,5,0,CVT,1.5,L,8-10W,1,1,1,1,2,1,125
201611,651347,537,2,2,3,5,5,MT,1.5,L,8-10W,1,1,1,1,2,1,9
201611,651782,75,3,2,4,2,6,AT,2,T,35-50W,1,1,1,1,2,2,122
201611,654134,290,2,1,1,7,5,AMT,1.8,L,8-10W,1,1,1,1,2,1,403
201611,654134,290,2,1,1,7,5,MT,1.8,L,8-10W,1,1,1,1,2,1,39
201611,654134,290,2,1,1,7,6,MT,1.5,T,8-10W,1,1,1,1,2,1,507
201611,654134,290,2,1,1,7,6,MT,1.8,L,8-10W,1,1,1,1,2,1,377
201611,671482,637,2,1,3,2,5,MT,1,T,10-15W,1,1,1,1,2,1,6
201611,671482,637,2,1,3,2,5,MT,1.5,L,10-15W,1,1,1,1,2,1,39
201611,671482,637,2,1,3,2,6,DCT,1.5,L,10-15W,1,1,1,1,2,1,110
201611,682651,872,3,2,2,4,0,CVT,2,T,35-50W,1,1,1,1,2,2,8
201611,682651,872,3,2,2,4,7,DCT,2,T,35-50W,1,1,1,1,2,2,91
201611,683364,236,2,1,1,1,0,CVT,1.5,T,10-15W,1,1,1,1,2,1,28
201611,683364,236,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,6
201611,692703,807,2,1,1,1,5,MT,1.3,T,10-15W,1,1,1,1,2,1,168
201611,692703,807,2,1,1,1,5,MT,1.5,T,10-15W,1,1,1,1,2,1,93
201611,692703,807,2,1,1,1,6,AT,1.5,T,10-15W,1,1,1,1,2,1,145
201611,692703,807,2,1,1,1,7,DCT,1.3,T,10-15W,1,1,1,1,2,1,186
201611,692703,807,2,1,1,1,7,DCT,1.5,T,10-15W,1,1,1,1,2,1,139
201611,693436,12,3,2,1,1,6,DCT,1.3,T,10-15W,1,1,1,1,2,1,71
201611,693436,12,3,2,1,1,6,DCT,1.8,L,10-15W,1,1,1,1,2,1,27
201611,693436,12,3,2,1,1,6,MT,1.3,T,10-15W,1,1,1,1,2,1,89
201611,693436,12,3,2,1,1,6,MT,1.8,L,10-15W,1,1,1,1,2,1,187
201611,713651,537,3,2,1,5,0,CVT,1.5,T,10-15W,1,1,1,1,2,1,155
201611,713651,537,3,2,1,5,6,MT,1.5,T,10-15W,1,1,1,1,2,1,19
201611,714152,750,2,1,1,4,6,AT,1.8,T,25-35W,1,1,1,1,2,1,381
201611,714152,750,2,1,1,4,6,AT,1.8,T,25-35W,3,1,1,1,2,1,73
201611,714152,750,2,1,1,4,6,AT,2,T,25-35W,3,1,1,1,2,1,34
201611,714152,750,2,1,1,4,6,DCT,1.4,T,25-35W,1,1,1,1,2,1,157
201611,714860,831,3,2,2,3,6,AT,1.8,L,10-15W,1,1,1,1,2,1,186
201611,714860,831,3,2,2,3,7,DCT,1.6,T,10-15W,1,1,1,1,2,1,127
201611,732758,814,2,1,1,4,6,AT,1.5,T,25-35W,1,1,1,1,2,2,140
201611,732758,814,2,1,1,4,8,AT,2,T,25-35W,1,1,1,1,2,2,42
201611,732758,814,2,1,1,4,8,AT,2,T,25-35W,3,1,1,1,2,2,7
201611,735971,761,3,2,1,2,5,MT,1.5,L,10-15W,1,1,1,1,2,1,507
201611,735971,761,3,2,1,2,6,AT,1.5,L,10-15W,1,1,1,1,2,1,2726
201611,735971,761,3,2,1,2,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,34
201611,736094,783,2,3,3,1,5,MT,1.5,L,5-8W,1,1,1,1,2,1,459
201611,739296,290,2,3,3,7,5,AMT,1.8,L,5-8W,1,1,1,1,2,1,54
201611,739296,290,2,3,3,7,5,MT,1.5,L,5-8W,1,1,1,1,2,1,918
201611,739296,290,2,3,3,7,6,MT,1.5,L,5-8W,1,1,1,1,2,1,12
201611,739296,290,2,3,3,7,6,MT,1.5,T,5-8W,1,1,1,1,2,1,324
201611,739296,290,2,3,3,7,6,MT,1.8,L,5-8W,1,1,1,1,2,1,6
201611,741152,761,2,1,1,2,6,AT,2,T,20-25W,3,1,1,1,2,1,159
201611,741152,761,2,1,1,2,7,DCT,1.5,T,20-25W,1,1,1,1,2,1,642
201611,741152,761,2,1,1,2,7,DCT,1.5,T,20-25W,3,1,1,1,2,1,7
201611,743957,450,3,2,1,2,5,MT,1.5,L,10-15W,1,1,1,1,2,1,194
201611,743957,450,3,2,1,2,6,AT,1.5,L,10-15W,1,1,1,1,2,1,705
201611,745137,637,2,2,1,2,5,MT,1,T,10-15W,1,1,1,1,2,1,8
201611,745137,637,2,2,1,2,5,MT,1.6,L,10-15W,1,1,1,1,2,1,57
201611,745137,637,2,2,1,2,6,AT,1,T,10-15W,1,1,1,1,2,1,25
201611,745137,637,2,2,1,2,6,AT,1.5,T,10-15W,1,1,1,1,2,1,82
201611,745137,637,2,2,1,2,6,DCT,1.6,L,10-15W,1,1,1,1,2,1,426
201611,745137,637,3,2,1,2,5,MT,1,T,10-15W,1,1,1,1,2,1,8
201611,745137,637,3,2,1,2,5,MT,1.6,L,10-15W,1,1,1,1,2,1,131
201611,745137,637,3,2,1,2,6,AT,1,T,10-15W,1,1,1,1,2,1,49
201611,745137,637,3,2,1,2,6,AT,1.5,T,10-15W,1,1,1,1,2,1,82
201611,745137,637,3,2,1,2,6,DCT,1.6,L,10-15W,1,1,1,1,2,1,410
201611,750340,864,2,1,1,1,5,AT,1.5,T,10-15W,1,1,1,1,2,1,162
201611,750340,864,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,76
201611,786351,836,3,2,1,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,546
201611,786351,836,3,2,1,3,6,MT,1.6,L,10-15W,1,1,1,1,2,1,111
201611,810398,750,2,2,1,4,6,AT,1.6,L,10-15W,1,1,1,1,2,1,95
201611,819061,831,2,1,1,3,6,AT,2,L,15-20W,1,1,1,1,2,1,523
201611,819061,831,2,1,1,3,6,MT,2,L,15-20W,1,1,1,1,2,1,39
201611,851857,75,2,1,2,2,8,AT,2,T,25-35W,1,1,1,1,2,2,167
201611,851857,75,2,1,2,2,8,AT,2,T,25-35W,3,1,1,1,2,2,108
201611,854079,537,3,2,1,5,0,CVT,1.8,L,10-15W,1,1,1,1,2,1,284
201611,854079,537,3,2,1,5,5,MT,1.8,L,10-15W,1,1,1,1,2,1,8
201611,871642,637,2,1,1,2,6,AT,1.5,T,20-25W,1,1,1,1,2,1,81
201611,871642,637,2,1,1,2,6,AT,1.5,T,20-25W,3,1,1,1,2,1,43
201611,871642,637,2,1,1,2,6,AT,2,T,20-25W,3,1,1,1,2,1,37
201611,883691,750,3,2,2,4,6,DCT,2,T,20-25W,1,1,1,1,2,1,5
201611,883691,750,3,2,2,4,7,DCT,1.4,T,20-25W,1,1,1,1,2,1,5
201611,883691,750,3,2,2,4,7,DCT,1.8,T,20-25W,1,1,1,1,2,1,313
201611,883691,750,3,2,2,4,7,DCT,2,T,20-25W,1,1,1,1,2,1,11
201611,905745,761,2,1,3,2,6,AT,1.4,T,10-15W,1,1,1,1,2,1,142
201611,905745,761,2,1,3,2,6,MT,1.4,T,10-15W,1,1,1,1,2,1,30
201611,914348,750,2,2,3,4,5,MT,1.4,L,10-15W,1,1,1,1,2,1,93
201611,914348,750,2,2,3,4,6,AT,1.4,L,10-15W,1,1,1,1,2,1,428
201611,914348,750,2,2,3,4,6,AT,1.6,L,10-15W,1,1,1,1,2,1,484
201611,914348,750,2,2,3,4,7,DCT,1.4,T,10-15W,1,1,1,1,2,1,19
201611,923841,450,3,2,2,2,6,AT,1.5,T,15-20W,1,1,1,1,2,1,361
201611,923841,450,3,2,2,2,6,AT,1.6,T,15-20W,1,1,1,1,2,1,9
201611,923841,450,3,2,2,2,6,AT,2,L,15-20W,1,1,1,1,2,1,26
201611,924154,637,3,2,1,2,5,MT,1.5,L,10-15W,1,1,1,1,2,1,255
201611,924154,637,3,2,1,2,6,AT,1.5,L,10-15W,1,1,1,1,2,1,1019
201611,948936,512,2,1,1,1,5,MT,1.5,L,5-8W,2,1,1,1,2,1,61
201611,950264,498,2,1,1,1,6,DCT,2,T,15-20W,1,1,1,1,2,1,103
201611,950264,498,2,1,1,1,6,DCT,2,T,15-20W,3,1,1,1,2,1,56
201611,950264,498,2,1,1,1,6,MT,1.5,T,15-20W,1,1,1,1,2,1,47
201611,950264,498,2,1,1,1,7,DCT,1.5,T,15-20W,1,1,1,1,2,1,573
201611,953842,831,2,1,1,3,6,AT,2,L,15-20W,1,1,1,1,2,1,479
201611,953842,831,2,1,1,3,7,DCT,1.6,T,15-20W,1,1,1,1,2,1,905
201611,953842,831,2,1,1,3,7,DCT,1.6,T,15-20W,3,1,1,1,2,1,17
201611,961362,692,2,1,1,5,0,CVT,1.2,T,15-20W,1,1,1,1,2,1,5
201611,961362,692,2,1,1,5,0,CVT,2,L,15-20W,1,1,1,1,2,1,109
201611,961962,750,3,2,1,4,5,MT,1.4,L,8-10W,1,1,1,1,2,1,32
201611,961962,750,3,2,1,4,5,MT,1.6,L,8-10W,1,1,1,1,2,1,90
201611,961962,750,3,2,1,4,6,AT,1.5,L,8-10W,1,1,1,1,2,1,5
201611,961962,750,3,2,1,4,6,AT,1.6,L,8-10W,1,1,1,1,2,1,74
201611,963845,836,2,1,3,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,414
201611,963845,836,2,1,3,3,6,MT,1.6,L,10-15W,1,1,1,1,2,1,7
201611,973106,537,2,1,2,5,9,AT,2,T,25-35W,3,1,1,1,2,1,10
201611,978089,12,2,2,1,1,0,CVT,1.5,L,5-8W,1,1,1,1,2,1,74
201611,978089,12,2,2,1,1,5,MT,1.5,L,5-8W,1,1,1,1,2,1,93
201611,978089,12,3,2,1,1,0,CVT,1.5,L,5-8W,1,1,1,1,2,1,121
201611,978089,12,3,2,1,1,5,MT,1.5,L,5-8W,1,1,1,1,2,1,112
201612,103507,831,2,1,3,3,6,AT,1.6,L,10-15W,1,1,1,1,2,1,1514
201612,103507,831,2,1,3,3,7,DCT,1.6,T,10-15W,1,1,1,1,2,1,139
201612,124140,783,2,1,1,1,6,AT,1.8,T,10-15W,1,1,1,1,2,1,255
